date,sales,expenses,marketing_spend,employee_count,seasonality,competition_level,customer_satisfaction,market_growth,profit,month,expense_ratio,marketing_ratio,profit_margin,sales_per_employee,marketing_efficiency,year,quarter,day_of_year,day_of_week,is_quarter_end,sales_lag_7,profit_lag_7,sales_growth
2021-08-28,21994.828355707406,13540.056241902794,1658.4186352929867,11.0,-0.8263541987239094,2,2.353015980151817,0.9196196196196197,-2003.6465214883738,8,0.6156018143414747,0.07540038996770101,-9.109625631465546,1999.529850518855,13.262530875879637,2021,3,240,5,0,18897.285168051396,-2947.0577026546725,14.498154931735696
2021-08-29,17652.878722880065,10644.674460285656,2187.797342269409,15.0,-0.8359254794186365,3,2.830075419747607,0.9201201201201201,-7179.593079675,8,0.6029993536685317,0.12393430990004956,-40.670947738226175,1176.8585815253377,8.068790642449853,2021,3,241,6,0,22321.88315529046,-3212.8765672817044,-19.740775252290867
2021-08-30,18444.470511991123,11358.888797430915,2305.294065725345,12.0,-0.8452490573530634,4,1.8144887082991352,0.9206206206206207,-4819.712351165136,8,0.6158424981647628,0.12498564619822654,-26.13093364773873,1537.0392093325936,8.000918748813808,2021,3,242,0,0,19464.270574683822,-3528.570618216081,4.484207938759965
2021-08-31,18359.89333440331,12004.15629289973,1931.6030479948981,10.0,-0.8543221697498269,3,2.3608335102419145,0.9211211211211212,-3575.8660064913183,8,0.6538249473599058,0.10520774891297453,-19.47650752300807,1835.989333440331,9.505003294264736,2021,3,243,1,0,21902.15415407766,-1873.3376532548136,-0.45855031475600105
2021-09-01,17986.448080552465,10009.748042475952,1243.3505784532379,15.0,-0.8631421280499115,4,3.642823335776382,0.9216216216216216,-5266.650540376725,9,0.5565161057729245,0.06912707683500831,-29.2812150391783,1199.0965387034978,14.466111483157148,2021,3,244,2,0,19815.195867748036,-7774.884577152709,-2.0340273608838055
2021-09-02,16870.147020047825,10930.694499513007,1055.3563199593082,14.0,-0.8717063187093217,3,1.9283711695176602,0.9221221221221222,-6315.90379942449,9,0.6479311938730229,0.06255762434702933,-37.4383447394911,1205.0105014319874,15.985261755667787,2021,3,245,3,0,18220.66257161204,-2103.1298613270264,-6.206345218940812
2021-09-03,16689.885432696683,10066.109228379617,924.4671115839283,13.0,-0.8800122039735356,1,2.3150834203026274,0.9226226226226226,-4700.690907266862,9,0.6031263227642886,0.05539086024957552,-28.164908178805536,1283.837340976668,18.053519939829123,2021,3,246,4,0,19209.76662796079,-2502.4774665934383,-1.068524104365698
2021-09-04,18454.444433019045,10623.274635649863,2249.596011665762,14.0,-0.888057322629493,2,3.4981048670937533,0.9231231231231232,-5618.42621429658,9,0.5756485747488825,0.12189995856178373,-30.44484072489326,1318.1746023585033,8.203448235736358,2021,3,247,5,0,21994.828355707406,-2003.6465214883738,10.572625003557334
2021-09-05,17096.320356609802,9592.635401096386,1486.3663448805755,17.0,-0.8958392907349089,4,3.0651144831255577,0.9236236236236237,-7582.68138936716,9,0.561093568733208,0.08694071670842987,-44.352710005434204,1005.6659033299884,11.50209059529226,2021,3,248,6,0,17652.878722880065,-7179.593079675,-7.3593333104044145
2021-09-06,20528.450328412422,12222.510001658937,3099.752693272883,17.0,-0.9033558023246842,4,5.0,0.9241241241241241,-8393.812366519398,9,0.5953937002610645,0.1509978904244256,-40.888680013522176,1207.555901671319,6.622609078770538,2021,3,249,0,0,18444.470511991123,-4819.712351165136,20.075255377837408
2021-09-07,16747.817498670163,10509.515555164327,1925.0083226040879,11.0,-0.9106046300942162,4,4.967117236819501,0.9246246246246247,-4486.706379098252,9,0.6275155288740649,0.1149408466361029,-26.78979741363024,1522.5288635154693,8.700127319976605,2021,3,250,1,0,18359.89333440331,-3575.8660064913183,-18.416552488181104
2021-09-08,18238.365810178973,10879.244925918616,2406.744006851499,16.0,-0.9175836260593934,2,2.805662029799077,0.9251251251251251,-7847.6231225911415,9,0.5965032744242263,0.13196050742157373,-43.02810462443583,1139.8978631361858,7.578024816207351,2021,3,251,2,0,17986.448080552465,-5266.650540376725,8.899955541234949
2021-09-09,20729.228350995443,13193.114475720939,1982.7361421997334,13.0,-0.9242907221930934,5,3.9457100947227857,0.9256256256256257,-4846.622266925229,9,0.6364498597019599,0.09564929811314081,-23.380620758574878,1594.5560269996495,10.45485978179504,2021,3,252,3,0,16870.147020047825,-6315.90379942449,13.65726823741138
2021-09-10,17446.481232170518,9742.300894276532,2293.7340764849,14.0,-0.9307239310379793,2,4.099426045503561,0.9261261261261262,-5789.553738590914,9,0.5584106482350247,0.13147259014358487,-33.184650025102144,1246.1772308693228,7.606148162958319,2021,3,253,4,0,16689.885432696683,-4700.690907266862,-15.83632088585335
2021-09-11,20121.958569871524,12067.130667999885,1268.4597847457824,9.0,-0.9368813462954315,1,3.0220169135804773,0.9266266266266266,-413.63188287414414,9,0.5996996080723435,0.06303858445693447,-2.0556243639894602,2235.773174430169,15.863300367779695,2021,3,254,5,0,18454.444433019045,-5618.42621429658,15.335340703359401
2021-09-12,19357.283645335025,10988.173464994456,2067.2603472683318,12.0,-0.9427611433904206,5,2.303566770801437,0.9271271271271272,-3298.1501669277623,9,0.5676505891177831,0.10679496075713742,-17.038290223755617,1613.1069704445854,9.36373769801837,2021,3,255,6,0,17096.320356609802,-7582.68138936716,-3.8002012670945495
2021-09-13,16526.64004720725,10097.799969636832,982.5623563125097,11.0,-0.9483615800121716,2,3.490161240553554,0.9276276276276276,-3353.7222787420924,9,0.6110013856895979,0.05945324358162855,-20.29282582038701,1502.4218224733863,16.81994017074969,2021,3,256,0,0,20528.450328412422,-8393.812366519398,-14.623144703518054
2021-09-14,22248.932097302102,13792.802953429911,3372.1392944693225,14.0,-0.9536809966304455,4,3.361723460148711,0.9281281281281282,-6116.0101505971315,9,0.6199310103113858,0.1515640966371697,-27.489005422146782,1589.2094355215788,6.597868638995069,2021,3,257,1,0,16747.817498670163,-4486.706379098252,34.62465470143663
2021-09-15,18787.841092193754,11062.323758475726,2678.545814370236,15.0,-0.9587178169872964,2,3.1513884024235046,0.9286286286286287,-6953.028480652209,9,0.588802284636741,0.14256804713358776,-37.008129068864406,1252.5227394795836,7.014194415267466,2021,3,258,2,0,18238.365810178973,-7847.6231225911415,-15.556211821636323
2021-09-16,18022.74172880254,9511.538108967956,1641.3374622419497,9.0,-0.9634705485641486,3,3.853853494531588,0.9291291291291291,-330.1338424073665,9,0.5277520064423582,0.0910703536087904,-1.831762599581463,2002.5268587558376,10.980521765575716,2021,3,259,3,0,20729.228350995443,-4846.622266925229,-4.072311233828296
2021-09-17,19261.869906814347,11656.596017486854,2212.60269569908,13.0,-0.9679377830240642,5,2.8994163143955207,0.9296296296296297,-5007.328806371587,9,0.6051642999293155,0.11486956907108582,-25.996068038026387,1481.6823005241806,8.705525824521555,2021,3,260,4,0,17446.481232170518,-5789.553738590914,6.875358902977169
2021-09-18,18823.235045276575,11512.3103030327,2350.5203636621054,15.0,-0.9721181966290612,3,2.5784019619366854,0.9301301301301301,-7039.595621418231,9,0.6116010492001773,0.12487334711638398,-37.39843658375141,1254.8823363517718,8.008114005849334,2021,3,261,5,0,20121.958569871524,-413.63188287414414,-2.2772184822128505
2021-09-19,18796.01380802973,11479.755662298687,1533.3814651763153,12.0,-0.9760105506323682,4,3.5872663762798656,0.9306306306306307,-3817.1233194452725,9,0.6107548004351057,0.08158014145112241,-20.308153411839815,1566.3344840024774,12.257885095714572,2021,3,262,6,0,19357.283645335025,-3298.1501669277623,-0.14461508439632675
2021-09-20,16947.9507133495,10786.661523920775,2092.9312715022415,14.0,-0.9796136916454901,2,3.8087760740551007,0.9311311311311312,-7131.6420820735175,9,0.6364581598307563,0.12349170155738588,-42.079672065933565,1210.5679080963928,8.097710108361458,2021,3,263,0,0,16526.64004720725,-3353.7222787420924,-9.83220758164548
2021-09-21,16536.38552705926,9386.304476411033,1051.2591003853938,14.0,-0.9829265519799822,3,2.5586840448799575,0.9316316316316317,-5101.178049737166,9,0.5676152422215716,0.06357248376104738,-30.84820465385177,1181.1703947899473,15.730075983168172,2021,3,264,1,0,22248.932097302102,-6116.0101505971315,-2.428406792368454
2021-09-22,18793.8419647478,11616.413231573904,1314.4917912713247,14.0,-0.9859481499638303,3,4.242472488792865,0.9321321321321322,-5337.063058097428,9,0.6180967815608525,0.06994268621269446,-28.39793517530011,1342.4172831962715,14.297420561729895,2021,3,265,2,0,18787.841092193754,-6953.028480652209,13.651450215614268
2021-09-23,15628.882652087344,9973.583347491394,2370.2013100130443,12.0,-0.9886775902323404,2,2.0836150897791375,0.9326326326326326,-6314.902005417094,9,0.6381507603270253,0.1516551990808177,-40.40533252435481,1302.4068876739454,6.593905161583651,2021,3,266,3,0,18022.74172880254,-330.1338424073665,-16.840406121308614
2021-09-24,19893.47548686962,11046.791500118514,2029.2649389141811,11.0,-0.9911140639934546,3,3.0375092330274853,0.9331331331331332,-1982.5809521630727,9,0.5552972132702391,0.10200655688612911,-9.96598585034397,1808.497771533602,9.803291381712937,2021,3,267,4,0,19261.869906814347,-5007.328806371587,27.286613699237883
2021-09-25,16261.996629373807,9917.023890583772,2252.216081778662,11.0,-0.9932568492674143,2,3.2935931710419126,0.9336336336336337,-4707.243342988628,9,0.6098281850994113,0.13849566772818764,-28.946281629932223,1478.3633299430733,7.220442461511544,2021,3,268,5,0,18823.235045276575,-7039.595621418231,-18.25462252632888
2021-09-26,17315.109319211428,10136.975676023021,1865.9941100031933,14.0,-0.9951053111006974,5,2.991021029878456,0.9341341341341342,-5887.860466814787,9,0.5854410439543609,0.10776681080106373,-34.004177266626314,1236.7935228008162,9.27929473431285,2021,3,269,6,0,18796.01380802973,-3817.1233194452725,6.475912606791456
2021-09-27,20738.52528915179,12402.35383694025,2574.4445285252755,13.0,-0.99665890175417,3,3.047951621159046,0.9346346346346347,-4638.273076313737,9,0.5980345113269869,0.12413826405833946,-22.36549133385098,1595.271176088599,8.055533945037643,2021,3,270,0,0,16947.9507133495,-7131.6420820735175,19.771263968527286
2021-09-28,21580.016113331905,13121.84790976831,2649.9717832416795,13.0,-0.9979171608653922,2,4.996859585846491,0.9351351351351351,-4591.803579678084,9,0.6080555195536564,0.12279748862673717,-21.278035917875503,1660.0012394870696,8.14348901743147,2021,3,271,1,0,16536.38552705926,-5101.178049737166,4.057621322863758
2021-09-29,18566.17611145991,10896.091384819169,1977.0243497542904,12.0,-0.9988797155850335,3,2.819292728768881,0.9356356356356357,-3906.939623113549,9,0.5868785968314495,0.10648527396731838,-21.043318773120994,1547.1813426216593,9.39096987539246,2021,3,272,2,0,18793.8419647478,-5337.063058097428,-13.965883927260258
2021-09-30,18105.23482446484,10525.286855098097,2365.9728585753546,13.0,-0.9995462806873573,3,5.0,0.9361361361361362,-5186.024889208613,9,0.5813394279137281,0.13067893797092958,-28.64378694608786,1392.71037111268,7.652342569714309,2021,3,273,3,1,15628.882652087344,-6314.902005417094,-2.482693712630235
2021-10-01,18359.64962413508,11032.86598322506,2058.1021153399442,15.0,-0.9999166586547379,4,3.8497014237848415,0.9366366366366367,-6731.318474429924,10,0.6009300944785767,0.11209920436795379,-36.663654330206406,1223.9766416090054,8.920669915886341,2021,4,274,4,0,19893.47548686962,-1982.5809521630727,1.405200220471392
2021-10-02,19874.307249761685,11380.96138042561,1561.1738792651045,13.0,-0.9999907397361901,5,3.5736441098495937,0.9371371371371372,-3467.8280099290296,10,0.5726469475086776,0.078552367116284,-17.448799429075006,1528.7928653662834,12.730361117185211,2021,4,275,5,0,16261.996629373807,-4707.243342988628,8.249926641494731
2021-10-03,19436.806497784655,11119.1713342282,1603.7022282311013,11.0,-0.9997685019798909,3,3.8809922827101326,0.9376376376376376,-2086.0670646746457,10,0.5720678103934166,0.08250852465984503,-10.732560747118663,1766.982408889514,12.11995977534036,2021,4,276,6,0,17315.109319211428,-5887.860466814787,-2.2013383736043224
2021-10-04,22508.359900580137,13844.702581826332,2557.859516903037,15.0,-0.9992500112396835,4,5.0,0.9381381381381382,-5894.202198149232,10,0.6150915767731924,0.1136404219677112,-26.186724506734553,1500.5573267053426,8.799685734043925,2021,4,277,0,0,20738.52528915179,-4638.273076313737,15.802767821686992
2021-10-05,18996.378875779712,10823.430307888499,1189.7905422719348,13.0,-0.9984354211555643,3,2.7051255968548418,0.9386386386386387,-3416.8419743807217,10,0.5697628152536123,0.0626324917002425,-17.98680683683972,1461.2599135215164,15.966153874030342,2021,4,278,1,0,21580.016113331905,-4591.803579678084,-15.603007239589706
2021-10-06,19247.83631929849,11881.8580420337,2351.822544134801,13.0,-0.9973249731081555,2,2.6036656648508885,0.9391391391391392,-5385.84426687001,10,0.6173087636931208,0.122186333316685,-27.981556874888796,1480.6027937921915,8.18422136793466,2021,4,279,2,0,18566.17611145991,-3906.939623113549,1.3237125094371915
2021-10-07,18150.227347675213,11121.432055032103,1420.1890272738035,17.0,-0.9959189961471792,4,2.896107042742463,0.9396396396396397,-7991.393734630694,10,0.6127434021622105,0.07824634920926815,-44.02916603496032,1067.660432216189,12.780148979545638,2021,4,280,3,0,18105.23482446484,-5186.024889208613,-5.702505743582098
2021-10-08,19232.39543661649,10676.533897574594,1807.5097430087515,13.0,-0.994217906893952,3,3.525714517571649,0.9401401401401401,-3651.6482039668554,10,0.5551328191415812,0.09398255921711343,-18.986965071519354,1479.415033585884,10.640272071011111,2021,4,281,4,0,18359.64962413508,-6731.318474429924,5.962283932933143
2021-10-09,19262.271094730164,11218.580330670271,2718.35169713343,14.0,-0.9922222094179324,4,2.1193831001499412,0.9406406406406407,-5874.660933073537,10,0.5824121296755858,0.14112311491022084,-30.498277717006832,1375.8765067664403,7.0860113925077135,2021,4,282,5,0,19874.307249761685,-3467.8280099290296,0.15534028619645923
2021-10-10,21313.130934639063,13384.933262307124,1703.4062053710122,11.0,-0.989932495087353,4,3.5178713914548863,0.9411411411411412,-2575.2085330390737,10,0.6280134675357962,0.07992285181350618,-12.082732194234909,1937.5573576944603,12.512066040053513,2021,4,283,6,0,19436.806497784655,-2086.0670646746457,10.64703029992129
2021-10-11,19448.718714914405,11178.6484633788,877.5994447919625,13.0,-0.9873494423939864,3,4.854837706730938,0.9416416416416417,-3007.5291932563578,10,0.5747755740231034,0.04512376664273356,-15.463893726582667,1496.0552857626465,22.16127053216719,2021,4,284,0,0,22508.359900580137,-5894.202198149232,-8.747716257373195
2021-10-12,19554.001038686794,11500.198492057381,772.5306836544648,15.0,-0.9844738167520923,5,3.621125912499822,0.9421421421421422,-4718.728137025052,10,0.58812508341923,0.039507550507236054,-24.131778083110667,1303.6000692457862,25.311617327853412,2021,4,285,1,0,18996.378875779712,-3416.8419743807217,0.5413329552226731
2021-10-13,15491.554913224498,9525.963394560646,1669.8899015094553,10.0,-0.9813064702716093,4,3.2658516328197784,0.9426426426426426,-3704.2983828456036,10,0.6149133155399866,0.10779356306473403,-23.91172741274278,1549.1554913224497,9.276991794022644,2021,4,286,2,0,19247.83631929849,-5385.84426687001,-20.77552372747098
2021-10-14,16198.726847807626,10110.931363325873,2052.1482588622857,14.0,-0.9778483415056567,3,3.005471641053098,0.9431431431431432,-7164.352774380533,10,0.6241806197685413,0.12668577463790176,-44.22787569475051,1157.0519177005447,7.893546081698905,2021,4,287,3,0,18150.227347675213,-7991.393734630694,4.564886730507878
2021-10-15,20332.361412061236,12073.647404214495,1142.049370894225,14.0,-0.9741004551724206,3,4.218809363641252,0.9436436436436437,-4083.335363047483,10,0.5938143218845382,0.056169047350139896,-20.082937147798447,1452.3115294329455,17.80339968677623,2021,4,288,4,0,19232.39543661649,-3651.6482039668554,25.518268213856988
2021-10-16,17695.587855408732,10318.597615899418,2074.968204776805,14.0,-0.970063921851507,3,2.839333781409562,0.9441441441441442,-5897.9779652674915,10,0.5831169724460719,0.11725907168111299,-33.33021775518324,1263.9705611006236,8.528124823634185,2021,4,289,5,0,19262.271094730164,-5874.660933073537,-12.968358683061576
2021-10-17,15425.334731800283,9966.385769929424,695.5251147649495,16.0,-0.965739937654855,5,4.977116736479399,0.9446446446446447,-8036.57615289409,10,0.6461049917693586,0.045089790714951644,-52.09984932337443,964.0834207375177,22.177969428197034,2021,4,290,6,0,21313.130934639063,-2575.2085330390737,-12.829486887685038
2021-10-18,19597.044818957787,12627.676723273462,1801.1223507031111,14.0,-0.9611297838723007,4,5.0,0.9451451451451451,-6031.754255018785,10,0.6443663746208154,0.09190785484966292,-30.778897077297017,1399.788915639842,10.8804628465732,2021,4,291,0,0,19448.718714914405,-3007.5291932563578,27.04453523823549
2021-10-19,22554.472126724482,14022.112301425588,3131.031555679096,17.0,-0.9562348265919058,1,3.7054006389294303,0.9456456456456457,-8198.671730380202,10,0.621699866112627,0.138820874994861,-36.35053697694706,1326.7336545132048,7.203527567716447,2021,4,292,1,0,19554.001038686794,-4718.728137025052,15.091190202850079
